,Table: Table_1,id,<b> NO Table FOUND </b>
"('2020-2021 ', '1/20/21 1:15 PM ', 'Student ran from staff. Support was called. He walked to time out where he stayed for ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_227,
"('2020-2021 ', '1/21/21 1:55 PM ', 'Another student was yelling and tried to hit the student. The student tried to leave campus. Staff stopped him from leaving the school. The student hit and kicked the staff. Support was called. They placed him in a one person small child hold for a minute until student calmed down. ', 'Intervention: Physical Intervention (minutes) ', nan)",,MON1_RISI_01_table_Page_227,
"('2020-2021 ', '1/26/21 1:20 PM ', 'Hitting and kicking staff. Support was called. He was escorted to time out where he stayed for ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_227,
"('2020-2021 ', '2/1/21 9:15 AM ', 'Student was kicking and hitting staff. Support was called and student was escorted to time out where he stayed for ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_227,
"('2020-2021 ', '2/10/21 12:35 PM ', 'Student was running away from staff', ' hitting and kicking staff as well. Support was called and he was escorted to time out where he stayed for ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_227,
"('2020-2021 ', '3/1/21 12:20 PM ', 'Student eloped from the gym and out the building. He ran around the building and over to the church next door. Support was called and he was escorted to time out where he stayed for ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_227,
"('2020-2021 ', '6/21/21 1:30 PM ', 'Student was upset at peer for laughing and said peer was teasing. He charged at peer', "" writer blocked him and attempted to calm him. He wouldn't calm and became physically aggressive"", ' so support was called and writer implemented 1-person child restraint. Support walked student to hall. ', 'Intervention: Physical Intervention (minutes) ')",,MON1_RISI_01_table_Page_245,
"('2020-2021 ', '11/18/20 12:40 PM ', 'X X X X X X was being disruptive of the academic process. was asked to take a break and refused. Support was called. started to rip cords out of sockets and was being unsafe. Support staff removed M.B. from classroom. continued to be unsafe in the hallway and support put into a small child. ', 'Intervention: Physical Intervention (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_245,
"('2020-2021 ', '1/11/21 9:50 AM ', 'X X X T.O. time was refusing to do his ELA work and stated he was leaving school. continued to escalated and was being unsafe. was escorted into a T.O.. ', 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_245,
"('2020-2021 ', '1/13/21 11:42 AM ', 'X Time-out: Escort was upset about something that occurred in PE. He went into the fishbowl and was unsafe by climbing on things and in the windows. He was asked to get down and then had to be escorted to the T.O. where he continued to escalate and struggle. He was finally able to callm', ' sit his minutes', "" and transition to bird's nest. "", 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_245,
"('2020-2021 ', '1/13/21 1:21 PM ', ""X time out: 12:05-12:25 Physical interventions (small child and escort) 5 min. was in the bird's nest. He began throwing food and objects at He was place in a small child and then escorted to the time out room. He was spitting on staff. Eventually he calmed and went to the cool down room. "", 'Intervention: Physical Intervention (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_245,
"('2019-2020 ', '12/18/19 10:30 AM ', 'X decided he was done with Math. Headed out of class', ' when asked where he was going he started throwing things. Small child used. Moved to timeout', ' hitting and biting supine used. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_133,
"('2019-2020 ', '12/20/19 8 8:45 AM ', 'Grabbed scissors and was playing with the. Staff took them. He started hitting and kicking staff. Small child wrap needed. Escort to timeout. Supine needed. ', 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_133,
"('2019-2020 ', '1/6/20 1:45 PM ', 'Not being safe', ' crawling around room. Hitting staff. Was put in small child', ' taken to timeout. Supine needed. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_133,
"('2019-2020 ', '1/13/20 12:30 PM ', 'Ran outside to the playground from PE. Ran towards road. Put in small child. Calmed went back in to school. Started hitting/biting staff. Taken to timeout Put in supine ', 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_133,
"('2019-2020 ', '1/27/20 12:30 PM ', 'fell in gym and got upset', ' ran outside. Came in and was aggressive towards staff. Escorted to timeout. ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_133,
"('2019-2020 ', '1/29/20 11:41 AM ', 'Tried running outside. Staff asked him to stop. He hit and bit staff on arm. Put in small child until support arrived. Time out. ', 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_133,
"('2019-2020 ', '1/29/20 1:50 PM ', 'X was unsafe and aggressive towards staff. Escorted to timeout. ', 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_133,
"('2019-2020 ', '1/30/20 11:30 AM ', 'X eloped out of the cafeteria and upon entering building he hit and kicked staff. Escorted to timeout to calm down', ' ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_133,
"('2019-2020 ', '2/10/20 9:49 AM ', 'Another student took his football. He hit student and staff. Small child used. Support escort to time out. Biting staff', ' supine needed. ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_133,
"('2019-2020 ', '2/11/20 10:45 AM ', 'was laying in the foyer', ' eloped outside. Support called', ' escort to timeout. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_133,
"('2019-2020 ', '2/28/20 2:28 PM ', ""Student didn't want to clean up became upset yelling and hitting staff take to TO "", 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_133,
"('2019-2020 ', '3/10/20 11:40 AM ', 'Was climbing on counters and bookshelves', ' not being safe. Was told to stop and be safe continued being unsafe taken to TO ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_133,
"('2019-2020 ', '7/18/19 11:23 AM ', 'refused direction to sit in hall. Eloped from class', ' outside building. ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_133,
"('2021-2022 ', '9/13/21 11:51 AM ', 'X During math', ' was laying on floor (escalating) as said little comments', "" she began to throw her whiteboard and move about the room (support was present so room was evacuated.) Threw classroom items at students as they were leaving. Support had to escort her out of classroom to the calming room. While in a calming room alina started to bang her head repeatedly on the door. She did this for a significant amount of time and required intervention from Cl's to discontinue. "", 'Intervention: Physical Intervention (minutes) ')",,MON1_RISI_01_table_Page_394,
"('2021-2022 ', '9/13/21 11:51 AM ', 'X During math', ' was laying on floor (escalating) as said little comments', "" she began to throw her whiteboard and move about the room (support was present so room was evacuated.) Threw classroom items at students as they were leaving. Support had to escort her out of classroom to the calming room. While in a calming room alina started to bang her head repeatedly on the door. She did this for a significant amount of time and required intervention from CI's to discontinue. "", 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_394,
"('2021-2022 ', '9/20/21 11:15 AM ', 'During Recess', ' student rolled a teacher chair into the hall and broke it. Student then became physically aggressive with staff and Cl\'s. She then eloped from the building and broke a ""Free Community Library"" stand\'s front cover. She then tried to use the broken plexi-glass from this to injure herself and other staff/C.I.\'s ', 'Intervention: Physical Intervention (minutes) ', nan)",,MON1_RISI_01_table_Page_394,
"('2021-2022 ', '9/13/21 10:55 AM ', 'X X X X X eloped from the classroom. Staff followed. grabbed a fire extinguisher and threw it', ' then proceeded to hit and attempt to bite staff. Staff put in a small child hold. Support intervened and walked to a calming area. ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_394,
"('2021-2022 ', '7/9/21 12:29 PM ', 'Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_394,
"('2021-2022 ', '7/15/21 10:01 AM ', 'Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_394,
"('2021-2022 ', '9/15/21 2:33 PM ', 'Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_394,
"('2020-2021 ', '4/22/21 12:30 ', 'X Student eloped', "" threatened staff and began a verbal altercation with another student. Support was called and when they arrived became aggressive with the Cl's punching"", ' spitting', ' and kicking. He PM was subsequently put into a 3 person supine. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_203,
"('2020-2021 ', '4/28/21 11:00 ', ""X X X X X was noncompliant and asked to leave music class. made his way to the 's office and began banging his head against the door. Staff engaged with him and then lunged toward a staff member with fists clenched. This led to a 3 person supine. Student was released from the supine and eloped from campus. Staff pursued him from a distance until he began running in and out of traffic. At this point support escorted him back to school and into a calming room. AM remained there until a guardian was free too pick him up. "", 'Intervention: Time Out (minutes) ', nan, nan, nan)",,MON1_RISI_01_table_Page_203,
"('2020-2021 ', '5/21/21 1:10 ', 'Student was asked to leave class for bullying staff and students. While in the hallway student refused to enter the calming room whilst threatening to physically harm/kill staff. Staff ignored behavior until student lunged towards staff attempting to punch', ' kick and bite them. Student was then escorted into a calming room where he continued PM to kick', ' punch', ' scratch and scream for several minutes. ', 'Intervention: Physical Intervention (minutes) ')",,MON1_RISI_01_table_Page_203,
"('2020-2021 ', '10/8/20 1:00 ', 'ran out of the building to avoid doing her math', ' she was unsafe and aggressive towards staff so she was escorted back into the building and went to a calming room. She was unable to calm down or PM get on the bus so a family member came to pick her up. ', 'Intervention: Physical Intervention (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_203,
"('2020-2021 ', '10/8/20 1:00 ', 'X h ran out of the building to avoid doing her math', ' she was unsafe and aggressive towards staff so she was escorted back into the building and went to a calming room. She was unable to calm down or PM get on the bus so a family member came to pick her up. ', 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_203,
"('2020-2021 ', '2/22/21 9:23 AM ', 'Ran outside', ' climbed snow pile and sat in middle of parking lot. Brought to TO. Escort TO ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_261,
"('2020-2021 ', '2/22/21 9:33 AM ', 'X In calming area', ' began breaking things and ripping things off the wall. Brought back into TO room. Escort n. TO ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_261,
"('2020-2021 ', '2/22/21 10:25 AM ', 'DJ re-entered the classroom after being in crisis. He appeared clam', ' but refused to put his mask on. He was told he would have to go to an alternate location if he could not comply. He ran from the classroom. Support was called and he was escorted to TO. Escort TO 0. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_261,
"('2020-2021 ', '2/24/21 9:05 AM ', 'X ran out of the classroom before LLI. Support was called and he was escorted to TO. Escort TO ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_261,
"('2020-2021 ', '2/24/21 10:15 AM ', 'X left the TO room and began running through the hallways. Staff caught up to him and he started to hit staff. He was held in the hallway and escorted to TO. Small Child Escort TO ', 'Intervention: Physical Intervention (minutes) ', nan)",,MON1_RISI_01_table_Page_261,
"('2020-2021 ', '2/24/21 10:15 AM ', 'X left the TO room and began running through the hallways. Staff caught up to him and he started to hit staff. He was held in the hallway and escorted to TO. Small Child . Escort TO ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_261,
"('2020-2021 ', '2/24/21 12:55 PM ', 'X asked to go to the restroom', ' after doing so he eloped and had to be brought back to the calming room. TO Escort ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_261,
"('2020-2021 ', '3/1/21 8:40 AM ', 'X walked to the crashpad room to rest before starting the day. Instead of resting', ' he began to throw items. He was brought to TO. Escort TO ', 'Intervention: Physical Intervention (minutes) ')",,MON1_RISI_01_table_Page_261,
"('2020-2021 ', '3/1/21 8:40 AM ', 'X walked to the crashpad room to rest before starting the day. Instead of resting', ' he began to throw items. He was brought to TO. Escort TO ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_261,
"('Student refused to get off the bus upon arrival. Reported he was still sleepy. Got off the bus and refused to go into building. Student began playing/fidgeting with extension cord. Student began weaving through the fence and dragging near plow. He then wedged himself between the two plows with the cord. Student began dragging the cord over the top of the shovel part of plow. There was pooled water in the ledge of shovel part. Student was dragging cord back and forth over it. It was brought to his attention that he could get electrocuted so he kept putting the end of the cord into the water. He finally let go of cord and out of in between the shovel parts. He than climbed up the plow. Staff helped him off the plow and escorted into building into time out. Once in T/O student began pressing the call button repeatedly. Many prompts were given to stop. Student was then escorted into T/O. Student began banging on the window and 2020-2021 3/1/21 8:29 AM became physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_271,
"('2020-2021 ', '11/20/20 1:20 PM ', 'X Student continued his disruptive behavior after spending 40 mins in a calming area. Student was throwing chairs', ' climbing on A/C unit. Student got down and was being physically aggressive. He was placed in a supine for safety reasons', ' he was in the hold for Support was called and was escorted to T.O. He was in T.O. from ', 'Intervention: Physical Intervention (minutes) ')",,MON1_RISI_01_table_Page_309,
"('2020-2021 ', '11/20/20 1:20 PM ', 'X Student continued his disruptive behavior after spending 40 mins in a calming area. Student was throwing chairs', ' climbing on A/C unit. Student got down and was being physically aggressive. He was placed in a supine for safety reasons', ' he was in the hold for Support was called and was escorted to T.O. He was in T.O. from ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_309,
"('2020-2021 ', '11/23/20 1:15 PM ', 'X Student was angry about a point lost in Speech. eloped from the classroom and became aggressive toward staff. Support was called and walked himself into T.O. to calm down and was in T.O. from ', 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_309,
"('2020-2021 ', '11/23/20 1:40 PM ', 'X X was returning to the classroom and decided to elope from the calming area. He ran outside the building to the playground. Support was called and walked to the calming area where he remained for the rest of the day. He was in T.O. from ', 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_309,
"('2020-2021 ', '11/24/20 9:40 AM ', ""X came back from bird's nest. He refused to do work"", ' and eloped from the classroom. He walked to the calming area. At 10:05 he eloped from the calming area to the fishbowl and walked to the calming area in 7th grade hallway. He was in T.O. from and then again from ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_309,
"('2020-2021 ', '11/24/20 1:40 PM ', 'X threw a marker at a student', ' was aggressive toward staff', ' and threw and chair. Support was called and student walked to a calming room where he remained for the day. He was in T.O. from ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_309,
"('2020-2021 ', '4/13/21 10:50 AM ', 'X X Time out: Restraint: Escort', ' small child ran out of classroom and outside ran towards road support escorted him to T.O. continually hit his head on the wall was put into small child was being verbally aggressive toward staff', ' making racist remarks (all Chinese people are cunts', "" Asian people can't see because their eyes are half shut"", ' etc.) Once he calmed he was left go He started wrapping his shoe lace around his neck and pulling on it Once calm he was taken to the nurse to be checked ', 'Intervention: Physical Intervention (minutes) ')",,MON1_RISI_01_table_Page_326,
"('2020-2021 ', '4/13/21 10:50 AM ', 'X X Time out: Restraint: Escort', ' small child ran out of classroom and outside ran towards road support escorted him to T.O. continually hit his head on the wall was put into small child was being verbally aggressive toward staff', ' making racist remarks (all Chinese people are cunts', "" Asian people can't see because their eyes are half shut"", ' etc.) Once he calmed he was left go He started wrapping his shoe lace around his neck and pulling on it Once calm he was taken to the nurse to be checked ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_326,
"('2020-2021 ', '5/3/21 9:00 AM ', 'trashed the classroom', ' threw items at staff and he was aggressive and unsafe. He spit and coughed on staff', ' made racially offensive comments towards other students and spent the entire afternoon outside being non-compliant. Then he was kicked off the bus and dad had to pick him up. ', 'Intervention: Physical Intervention (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_326,
"('2020-2021 ', 'X Student was being noncompliant but safe. 9am student throwing paper and knocking over boxes and stuff off of the shelves. 9:15 mask off', ' hitting staff. 930 Support called and escorted to TO. 10am back to class', ' refused to wear mask. 2/8/21 9:30 AM TO ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_268,
"('2020-2021 ', 'Since 10am student refused to do work. At 10:10 Student refused to wear his mask', ' staff asked student to stay in the back area of the classroom and he refused. Staff placed student in a small child restraint to prevent him from crawling around classroom without a 2/23/21 10:15 AM mask. support called and student was escorted to TO. ', 'Intervention: Physical Intervention (minutes) ', nan)",,MON1_RISI_01_table_Page_268,
"('2020-2021 ', 'X X being noncompliant from 8:45-9:10. Student started tipping study corral over and removed his mask', ' Support was called and was escorted to TO (calming area was used to make up work). 2/24/21 9:15 AM TO ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_268,
"('2020-2021 ', 'Student was being non compliant', "" hitting staff while staff sat by the doorway of the tutorial room. Student was asked to do a compliance task and he spat in the staff's face. support escorted student to TO. 2/24/21 12:25 PM TO "", 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_268,
"('2020-2021 ', 'X Student removed his mask and was being unsafe in the classroom. From until he was escorted to TO by support. 2/26/21 8:40 AM TO 840-9 ', 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_268,
"('2020-2021 ', '9am support called and student removed mask and started spitting and being non compliant', ' Escorted to B206. 930 Student refused to wear his mask and spit all over contents in the classroom. Support called and student was escorted to TO. Was put in 3/9/21 9:00 AM a two person hold. TO ', 'Intervention: Physical Intervention (minutes) ', nan)",,MON1_RISI_01_table_Page_268,
"('2017-2018 ', 'being aggressive towards staff', ' hitting', ' pulling hair', ' grabbing', ' 4/18/18 2:00 PM scratching and biting ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_014,
"('2017-2018 ', '5/14/18 11:26 AM throwing things', ' climbing on tables', ' screaming and hitting. ', 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_014,
"('2017-2018 ', '5/23/18 11:00 AM hitting student on playground ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan)",,MON1_RISI_01_table_Page_014,
"('2017-2018 ', '6/5/18 10:53 AM yelling', ' hitting and kicking ', 'Intervention: Time Out (minutes) ', nan, nan, nan)",,MON1_RISI_01_table_Page_014,
"('2017-2018 ', '6/5/18 12:25 PM hitting and urinating ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan)",,MON1_RISI_01_table_Page_014,
"('2017-2018 ', '6/8/18 9:25 AM hitting ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan)",,MON1_RISI_01_table_Page_014,
"('2017-2018 ', '6/15/18 2:43 PM hitting and spitting ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan)",,MON1_RISI_01_table_Page_014,
"(nan, nan, nan, nan, nan, nan, nan)",,MON1_RISI_01_table_Page_014,
"('2018-2019 ', '10/12/18 10:50 AM ', 'Student was upset because class was boring and the teacher was getting on his nerves. Walked out. Refused to follow direction. Walked out of building. Kicking and punching main glass doors. Not safe', ' support called', ' escorted to time out. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_059,
"('2018-2019 ', '10/18/18 11:20 AM ', 'Student asked for a break', ' teacher let him go. Staff did not hear this. Student left class and refused to wait for staff. They found him outside. When he wanted to come back in he was banging on the glass door. Scream and cursed at staff. Support called taken to time out. ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_059,
"('2018-2019 ', '1/3/19 1:15 PM ', ""he wasn't ready to go to science Asked to take a break. He went and banged on the door. He was asked again to go to a safe space. He continued to bang on doors"", ' asked to go to calming room', ' pushed throught support. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_059,
"('2018-2019 ', '1/16/19 12:50 PM ', 'refusing to comply with staff directions. Upset and had to leave room. Shortly after leaving he began to kick and punch the door. Got physical with staff', ' punched staff in chest. ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_059,
"('2018-2019 ', '1/16/19 1:40 PM ', 'pushed thru staff', ' left calming room', ' tossed a chair at staff. He became physically and verbally aggressive towards support. While in calming room he spit all over support staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_059,
"('2018-2019 ', '9/17/18 12:55 PM ', 'In Mission control behaving inappropriately. Student was non compliant and attempted to elope. Support called. When he saw support he attempted to elope outside. 2 person escort to timeout. ', 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_059,
"('2018-2019 ', '7/17/18 9:30 AM ', ""During speech he became upset and aggressive. He spit in staff's face. Support called"", ' escorted to time out. ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_059,
"('2018-2019 ', '9/12/18 1:35 PM ', ""During class student became upset because he didn't want to do work. He shot a pencil. Staff walked him to hall"", ' he spit at staff', ' Walked to time out. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_059,
"('2018-2019 ', '9/13/18 11:15 AM ', 'Sitting his minutes before he could go outside. He began to script curse words', ' running towards to bite and hit her. ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_059,
"('2018-2019 ', '9/14/18 10:20 AM ', 'was became upset after he was given a direction. Spit at staff. Directed to hall to cool down. He continued to spit and scratch staff. Support was called. ', 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_059,
"('2021-2022 ', '9/10/21 12:32 PM Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_396,
"('2021-2022 ', '9/15/21 12:27 PM Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_396,
"('2021-2022 ', '9/20/21 1:54 PM Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_396,
"('2021-2022 ', '8/9/21 9:30 AM Student was verbally and physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_396,
"('2021-2022 ', '7/12/21 10:24 AM Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_396,
"('2021-2022 ', '9/9/21 2:00 PM Student was physically aggressive towards staff and herself. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_396,
"('2021-2022 ', '9/13/21 3:42 PM Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_396,
"('2021-2022 ', '9/21/21 2:20 PM Student displayed unsafe behavior by eloping from staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_396,
"('2021-2022 ', '7/26/21 10:16 AM Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_396,
"('2020-2021 ', '10/7/20 1:25 PM ', 'Student was not following staff instruction. Student grabbed materials that were not needed', ' continued to not follow staff instructions. Student became aggressive', ' CI support was called', ' student threw/slammed laptops', ' powered water onto lap tops', ' attempted to break smart board. Student kicked', ' hit staff', "" threw objects from the room at staff. Student pulled down their mask and spit 6 different times at staff. student's glasses were knocked off their head. staff took glasses to keep safe. Student was escorted by C.I. team to time out area"", ' to calm. ', 'Intervention: Physical Intervention (minutes) ')",,MON1_RISI_01_table_Page_198,
"('2020-2021 ', '10/7/20 1:25 PM ', 'Student was not following staff instruction. Student grabbed materials that were not needed', ' continued to not follow staff instructions. Student became aggressive', ' CI support was called', ' student threw/slammed laptops', ' powered water onto lap tops', ' attempted to break smart board. Student kicked', ' hit staff', "" threw objects from the room at staff. Student pulled down their mask and spit 6 different times at staff. student's glasses were knocked off their head. staff took glasses to keep safe. Student was escorted by C.I. team to time out area"", ' to calm. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_198,
"('2020-2021 ', '10/14/2010:05 AM ', 'Student did not want to follow classroom instruction. Student became rude', ' and disruptive by hitting the table', ' and kicking chairs. Student was asked to take a break outside of the classroom. Student became more aggressive', ' and support was called. Student was ripping the classroom desk top apart and poured their water bottle on the desk top. Student attempted to bite support staff', ' spit three different times at support. Student made their way out of the room into the time out room. Student was in the time out room from 10:30 - 10:50. Student remained in the calming area for a cool down period. Classroom teacher will contact by e- mail. ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan)",,MON1_RISI_01_table_Page_198,
"('2020-2021 ', '11/24/2011:00 AM ', 'X X X X X PHYSICAL INTERVENTION AND TIMEOUT USED. was being extremely disrespectful to staff and was asked to leave class and follow the disruption plan. did not follow directions and barricaded himself in m204 twice. Support staff escorted to timeout and used physical intervention while in the timeout room. Timeout utilized for 20 minutes Supine physical intervention for ~10 minutes. contacted both of s parents informing them of what happened in school. was allowed to process and continue with his day in the PAS room. Intervention: Physical Intervention (minutes) ')",,MON1_RISI_01_table_Page_188,
"('2020-2021 ', '11/24/2011:00 AM ', 'X X X X PHYSICAL INTERVENTION AND TIMEOUT USED. was being extremely disrespectful to staff and was asked to leave class and follow the disruption plan. Rickey did not follow directions and barricaded himself in m204 twice. Support staff escorted to timeout and used physical intervention while in the timeout room. Timeout utilized for 20 minutes Supine physical intervention for ~10 minutes. contacted both of s parents informing them of what happened in school. was allowed to process and continue with his day in the PAS room. Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_188,
"('2020-2021 ', '3/5/21 9:08 AM ', ""wanted to go to his PT but didn't want to do his work to earn his way out of the calming room and started hitting support staff and was moved to a TO room. Intervention: Time Out (minutes) "")",,MON1_RISI_01_table_Page_188,
"('2020-2021 ', 'X ran out of the classroom while cursing at staff. Refused to sit his time in the calming room', ' Was able to grab staff by her necklace and try to choke her. He refused to let go', ' support was called and 1/8/21 11:00 AM student was escorted to T.O. He was in T.O. from ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_311,
"('2020-2021 ', 'X X was not following directions during Speech. He became aggressive toward staff and classmate. He choked staff and refused to let her go. He threatened to kill staff. Support was called and was escorted to T.O. He stayed aggressive the whole time. He was in 1/8/21 12:20 PM T.O. from ', 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_311,
"('2020-2021 ', 'Student urinated on bathroom floor. When confronted', ' he lied and aggressed toward staff. Support was in the area and walked student to T.O/ Calming room 1/12/21 10:15 AM T.O ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_311,
"('2020-2021 ', ""Student eloped from the calming area to 's office. Had a conversation with her then went back to TO to finish his minutes. TO 1/12/21 12:45 PM "", 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_311,
"('2020-2021 ', 'X X had lost points in Phys. Ed. and had displayed aggressive behavior when he got back to the classroom from being in the calming area. Support was called and was escorted to T.O. He 1/12/21 1:25 PM was in T.O. from and ', 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_311,
"('2020-2021 ', 'X wanted a second bag of chips for snack. He was told by staff ""not right now', ' snack is over""', ' he then pushed staff ran out of class and picked a fight with another student. was in the hall and 1/13/21 12:10 PM escorted him to T.O. He was in T.O. from ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_311,
"('2018-2019 ', '3/26/19 11:00 AM ', 'Refusing to following directions. Teasing', ' bullying student', ' swearing and hitting his head on floor. Rolling in the middle of gym. Racial slurs towards staff', ' yelling at staff. Walked himself to timeout', ' hitting his head with a shoe. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_067,
"('2018-2019 ', '3/26/19 1:00 PM ', 'Back from OT', ' upset. Disruptive during math. Teasing. Support', ' walked to timeout. ', 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_067,
"('2018-2019 ', '3/27/19 10:30 AM ', 'Refusing to do work. Standing on desk. Teasing peers. Asked to take a break- hitting. Support to timeout', ' ', 'Intervention: Time Out (minutes) ', nan, nan, nan)",,MON1_RISI_01_table_Page_067,
