,id,doc_type,school_name,date,restraint_type,duration,description
938,SUL_RI_01_Part861,BEHAVIORAL INCIDENT REPORT,Program:WSS- Special Education Date of Incident: 5/9/2017,WSS- Special Education Date of Incident: 5/9/2017,Type of Hold:Standing Hold2 Person3 PersonDuration of Hold:Click here to enter text.,Click here to enter text.,"Student was redirected to ALC from classroom due to unsafe behaviors in the classroom and hallway (physical aggression). While in ALC,student was provided with space. He came out of his area and scratched and punched C. Lyons-King several times. Student was redirectedto his are and staff stepped away again. Student came out of his area again and grabbed C. Lyons-King breast and twisted. Student wasplacedin a Handle with Care hold. Initially the hold started in a standing position for about 2 minutes. The hold progressed to a small child"
939,SUL_RI_01_Part862,BEHAVIORAL INCIDENT REPORT,Program:Spec. Ed.- STAR Date of Incident: 5/10/2017,Spec. Ed.- STAR Date of Incident: 5/10/2017,Type of Hold:Standing Hold2 Person3 PersonDuration of Hold: Click here to enter text. hr(s) 2 min(s)Rationale for Physical Intervention Used:,Duration of Hold: Click here to enter text. hr(s) 2 min(s),Ms. Sherwood brought backearly from counseling becausekicked her.wanted to go back to counselingand was told no because of her aggression. She then began to hit me and kick me. She threw two backpacks on the floor. 1
940,SUL_RI_01_Part863,BEHAVIORAL INCIDENT REPORT,Program: Special Ed. WSS Date of Incident: 5/10/2017Day of the Week:,Program: Special Ed. WSS Date of Incident: 5/10/2017,Type of Hold:Duration of Hold:Click here to enter text.hr (s) 2 min(s)Danger of physical injury to selfRationale for Physical.Intervention Used:,Click here to enter text.,Student listening to music on You-Tube and inappropriate due to language. I-Pad removed. She walked to othersideoftheroom. Picked up a book and threw it at Mrs. Abplanalp. Walking back to the other side of the room and hit a student on the
941,SUL_RI_01_Part864,BEHAVIORAL INCIDENT REPORT,Program:WSS- Special Ed Date of Incident: 5/11/2017,WSS- Special Ed Date of Incident: 5/11/2017,Type of Hold:Duration of Hold:Click here to enter text.hr rs) 5 min(s)Danger of physical injury to selfRationale for Physical.Intervention Used:,Click here to enter text.,"Student was at language. He became upset at language and began throwing the book and ripping it. Student also broke a mailbox in theclassroom. Classroom staff redirected him out of the room. Staff attempted to escort him to ALC. ALC staff took over. Handle with Care wasused. C. Lyons-King placed student in a small child hold for approximately 5 minutes. Once calm, student was redirected to the nurse'soffice. Student required much redirection to be safe in the office. Student was able to successfully transition back to the classroom.Your Actions:"
942,SUL_RI_01_Part865,BEHAVIORAL INCIDENT REPORT,Program:WSS- Special Ed Date of Incident: 5/10/2017,WSS- Special Ed Date of Incident: 5/10/2017,Type of Hold:Duration of Hold:Click here to enter text.ir(s) 3 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:,Click here to enter text.,"if he could have his spot back on line during breakfast.said no, that it didn't matter. The o ther8:35 am - Another student askedstudent proceeded to get in front ofaggressively pushed the other student"
943,SUL_RI_01_Part866,BEHAVIORAL INCIDENT REPORT,Program: WSS- Special Education Date of Incident:05/15/17Day of Week: Mon.,Program: WSS- Special Education Date of Incident:05/15/17,Type of hold: Small ChildStanding Hold:2 Person:3 Person:Duration of hold:hr(s). 3min(s).,hr(s). 3min(s).,ALC was called to A-6 because-was throwing chairs and being very unsafe in theclassroom. The other students in the room were removed for safety reasons.was
944,SUL_RI_01_Part867,BEHAVIORAL INCIDENT REPORT,Program: WSS- Special Education Date of Incident:05/06/17Day of Week: Mon.,Program: WSS- Special Education Date of Incident:05/06/17,Type of hold: Small ChildStanding Hold:2 Person:3 Person:Duration of hold:hr(s). 2min(s).,hr(s). 2min(s).,"was escorted into ALC by the gym teacher. He was upset about transitioning off the redscooter to give another student a turn. In ALC, tried to bite staff, hit staff and grabbedstaff by the shirt. He was placed in a standing hold and during the hold he grabbed a staff by thestomach and scratched her.Your actions:"
945,SUL_RI_01_Part868,BEHAVIORAL INCIDENT REPORT,Program:WSS- Special Ed Date of Incident: 5/16/2017,WSS- Special Ed Date of Incident: 5/16/2017,Type of Hold:Duration of Hold: Click here to enter text. hr(s) 4 min(s)Rationale for Physical Intervention Used:Danger of physical injury to selfDanger of physical injury to staffDanger of physical injury to others,Duration of Hold: Click here to enter text. hr(s) 4 min(s),"Student was told to take off his hat. Student stood on top of sink cabinet with broom stick and was swinging it at staff. Hemade verbal threats and physical threats to harm staff with the broom stick. The other student were removed from theclassroom. The student swung the broom stick for about 10 minutes before staff was able to take it away safety. Whilestaff took it away,continued to attempt to swing it, handle with care was used. Courtney Lyons-King placed"
946,SUL_RI_01_Part869,BEHAVIORAL INCIDENT REPORT,Program:WSS- Special Ed Date of Incident: 5/15/2017,WSS- Special Ed Date of Incident: 5/15/2017,Type of Hold:Standing Hold2 Person3 PersonDuration of Hold:Click here to enter text.,Click here to enter text.,"was asked to make corrections on an assignment. He became very agitated. Teachers recommended that he take a time-out. Herefused. He began screaming at other students. He then began cursing at staff. Saying ""You are shit"". He refused to walk out for a time-outand ALC was called. He had used time-out previously in the moming for similar behaviors.swung at classroom staff memher as hewalked out of the door. While in the hallway,"
947,SUL_RI_01_Part87,BEHAVIORAL INCIDENT REPORT,Program: A3 Date of Incident: 12/21/16Day of Week: Mon.,Program: A3 Date of Incident: 12/21/16,Type of hold: Small ChildStanding Hold:2 Person:3 Person:Duration of hold:hr(s). 3 min(s).,hr(s). 3 min(s).,"After being told that the class would wait to receive the gifts thathad to hand out (tomake it the same for the student whom were not here).became angry and raised his fist tothe teacher. when redirected to sit down and calm down, he began to cry. A few minutes went by"
948,SUL_RI_01_Part870,BEHAVIORAL INCIDENT REPORT,Program:STARS Date of Incident: 5/15/2017,STARS Date of Incident: 5/15/2017,Type of Hold:Duration of Hold: Click here to enter text. hr(s) 1 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staffDanger of physical injury to others,Duration of Hold: Click here to enter text. hr(s) 1 min(s),Duringbreakfast Offender hit victim b in face several times and then began kicking. He was put in a brief 1 minutesittingholdwhere
949,SUL_RI_01_Part871,BEHAVIORAL INCIDENT REPORT,Program:WSS Sp ED Date of Incident: 4/28/2017,WSS Sp ED Date of Incident: 4/28/2017,Type of Hold:Standing Hold2 Person3 PersonDuration of Hold: Click here to enter text. hr(s) 2 min(s)Rationale for Physical Intervention Used:,Duration of Hold: Click here to enter text. hr(s) 2 min(s),"was upset over another peer getting something. He ran out of the classroom to the Alternative Learning Center. Whenarrived he became very aggressive to staff. He threw his shoes a staff, as well as hitting, kicking and jumping off benchonto staff. Staff gave him space and he would charge at staff aggressively.Your Actions:I placec , in a small child sitting hold. He then started pushing back on to me and kicking off feet. I then put in"
950,SUL_RI_01_Part872,BEHAVIORAL INCIDENT REPORT,Program:WSS- Special Ed Date of Incident: 5/16/2017,WSS- Special Ed Date of Incident: 5/16/2017,Type of Hold:Duration of Hold:Click here to enter text. hr(s) 4 min(s)Rationale for Physical Intervention Used:Danger of physical injury to selfDanger of physical injury to staff,Click here to enter text. hr(s) 4 min(s),Student wanted to return back to class. Student was given choices to participate in PE or sit in chair. Student tried to pushthrough staff to get back to the class. Student was redirected to his choices. He continued to push at staff. Courtney Lyons-Kingplaced student in a PRT. Student continued to push and shove in the PRT. The PRT progressed into a secondary PRTwith MaryLou assisting with the legs. The hold lasted approximately 4 minutes. Student went into gym and participated
951,SUL_RI_01_Part873,BEHAVIORAL INCIDENT REPORT,Program:WSS Special Ed Date of Incident: 5/11/2017,WSS Special Ed Date of Incident: 5/11/2017,Type of Hold:Duration of Hold: Click here to enter text. ar(s) 1 min(s)Rationale for Physical Intervention Used:Danger of physical injury to selfDanger of physical injury to staffDanger of physical injury to others,Duration of Hold: Click here to enter text. ar(s) 1 min(s),Student left classroom to take a break in ALC but began to run in the hallway and was escorted to ALC for a break. Once hewas in his area he was hitting and kicking ALC staff. Directions were given to student to sit down and take his break andthen he can return to class. Student took off his shoes and threw them at staff and continued to hit and kick. He wasstepping on seat and jumping off towards ALC staff. Student was very aggressive.Your Actions:
952,SUL_RI_01_Part874,BEHAVIORAL INCIDENT REPORT,Program:WSS Special Education Date of Incident: 5/5/2017,WSS Special Education Date of Incident: 5/5/2017,Type of Hold:Standing Hold2 Person3 PersonDuration of Hold:Click here to enter text.,Click here to enter text.,"Studentwasthrowing items in classroom and pushing around furniture. ALC staff was called in. Student was grabbing ontothefurniture,"
953,SUL_RI_01_Part875,BEHAVIORAL INCIDENT REPORT,Program: WSS- Special Education Date of Incident: 05/08/2017Day of Week: Mon.,Program: WSS- Special Education Date of Incident: 05/08/2017,Type of hold: Small ChildStanding Hold:2 Person:3 Person:Duration of hold:r(s). 3min(s).,r(s). 3min(s).,"was escorted by his teacher to ALC. He was asked to pick up the legos from the floor so hecould return to class. He refused and became very physically aggressive. When prompted to stopand be calm,cursed at staff calling them ""fucking bitches"" and ""retards"". He was givenmany changes to be calm but he kept coming out of his area and hitting staff. Because of the"
954,SUL_RI_01_Part876,BEHAVIORAL INCIDENT REPORT,Program:WSS Sp ED Date of Incident: 5/8/2017,WSS Sp ED Date of Incident: 5/8/2017,Type of Hold:Standing Hold2 Personn 3 PersonDuration of Hold:Click here to enter text. hr(s) 3 min(s),Click here to enter text. hr(s) 3 min(s),Student was brought to ALC for a break from the classroom where he was disruptive during his reading group. Student wasasked to go into an area and calm down. Student was upset and did not want to go into an area but was reminded he wasthere to take a break and then the plan was to return to class. Student sat in his area and cried during his time and thenwhen he came out of the area to talk about what happened he got upset again and attempted to hit staff. As staff wasasking student to go back into an area until he was ready he then began to run around the room and attempted to leave
955,SUL_RI_01_Part877,BEHAVIORAL INCIDENT REPORT,Program:WSS Sp ED Date of Incident: 5/8/2017,WSS Sp ED Date of Incident: 5/8/2017,Type of Hold:Duration of Hold:Click here to enter text. hr(s) 11 min(s)Rationale for Physical Intervention Used:Danger of physical injury to self--,Click here to enter text. hr(s) 11 min(s),had returned from counseling and was given 5 minutes of free time before he needed to get his lunch. Staff walkedover to him and gave him a 2 minute warning before clean up. After the 2 minute warning was up.was instructedtoclean
956,SUL_RI_01_Part878,BEHAVIORAL INCIDENT REPORT,Program:WSS Sp Ed Date of Incident: 5/15/2017,WSS Sp Ed Date of Incident: 5/15/2017,Type of Hold:Duration of Hold:Click here to enter text.ar(s) 4 min(s)Rationale for Physical Intervention Used:Danger of physical injury to self,Click here to enter text.,Studenthad asked for an appropriate break from the classroom but once he entered the hallway he began to run aroundthe building and almost eloped from the building. Student was escorted to ALC to take the time he needed to get back toclass and activities. In the hallway he did make contact with ALC staff and punched them in the jaw. Student was assisted toALC room. Student ran around ALC room and walked into closet and office and locked himself in. Staff unlocked doors and
957,SUL_RI_01_Part879,BEHAVIORAL INCIDENT REPORT,Program:WSS - Special Education Date of Incident: 5/18/2017,WSS - Special Education Date of Incident: 5/18/2017,Type of Hold:Standing Hold2 Person3 PersonDuration of Hold:Click here to enter text.,Click here to enter text.,"While utilizing the Alternative Learning Center to deescalate,became aggressive by hitting, kicking, pushing, andattempting to leave the room. He was reminded multiple times of the expectations of being a student and rules of theschool. He failed to comply and was placed in a HWC intervention until he was calm.came up with a plan with the"
958,SUL_RI_01_Part88,BEHAVIORAL INCIDENT REPORT,Program: WSS - Special Education Date of Incident: 12/8/2016Day of the Week:,Program: WSS - Special Education Date of Incident: 12/8/2016,Type of Hold:Duration of Hold: Click here to enter text. hr(s) 6 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staffDanger of physical injury to others,Duration of Hold: Click here to enter text. hr(s) 6 min(s),"Offender was removed from his classroom because he was throwing classroom materials, furniture, and being aggressive(hitting, kicking, biting, spitting, grabbing and pushing staff). He was relocated to the ALC room. Offender continued thelisted behaviors and was placed in a small child hold and transferred into a PRT hold for 6 minutes until he was calm.Offender refused to return back to class. He remained in the ALC room until he was picked up at 2:50PM. He was out ofprogram for 3 hours and 40 minutes."
959,SUL_RI_01_Part880,BEHAVIORAL INCIDENT REPORT,Program:WSS - Special Education Date of Incident: 5/24/2017,WSS - Special Education Date of Incident: 5/24/2017,Type of Hold:Standing Hold2 Person3 PersonDuration of Hold: Click here to enter text. hr(s) 2 min(s)Rationale for Physical Intervention Used:,Duration of Hold: Click here to enter text. hr(s) 2 min(s),"was removed from PE class due to verbal aggression and physical aggression. Upon entering the ALC room, he begantorun from area to area. When redirected to stay in one area he became aggressive by hitting, slapping, and pushing JillianJ.. He was placed in a HWC intervention to ensure safety of staff and himself until he was calm. When he calmed down andreleased, he came up with a plan to return to PE class."
960,SUL_RI_01_Part881,BEHAVIORAL INCIDENT REPORT,Program:SPARC Date of Incident: 5/24/2017,SPARC Date of Incident: 5/24/2017,Type of Hold:Standing Hold2 Person3 PersonDuration of Hold:Click here to enter text.,Click here to enter text.,"was in the hallway, pushing staff. I used my body to guidefrom the hall into the B11 classroom. He waswandering in the room, not following directions to stay in designated area. I used my body to maintain him in thedesignated area. He began gently pushing my arm and back to move me. His behaviors increased and he becameincreasingly physical, using both hands and full body force to push me out of his way."
961,SUL_RI_01_Part882,BEHAVIORAL INCIDENT REPORT,Program: WSS - Special Education Date of Incident: 5/24/2017Day of the Week:,Program: WSS - Special Education Date of Incident: 5/24/2017,Type of Hold:Duration of Hold:Click here to enter text. hr(s) 4 min(s)Rationale for Physical Intervention Used:Danger of physical injury to selfDanger of physical injury to staff,Click here to enter text. hr(s) 4 min(s),"was escorted into the ALC room due to behaviors in the classroom. He immediately began to aggress towards Jillian J.by hitting, pushing, and kicking. He also engaged in inappropriate language by cursing and threatening staff.wasplaced in a HWC intervention to ensure safety of staff and himself until he was calm. There were multiple attempts torelease, deescalate, and distract the"
962,SUL_RI_01_Part883,BEHAVIORAL INCIDENT REPORT,Program:Sp Ed WSS Date of Incident: 5/22/2017,Sp Ed WSS Date of Incident: 5/22/2017,Type of Hold:Standing Hold2 Person3 PersonDuration of Hold: Click here to enter text. nr(s) 5 min(s)Rationale for Physical Intervention Used:,Duration of Hold: Click here to enter text. nr(s) 5 min(s),had the teacher's pointer for the smart board. He was asked several times to put the pointer down and refused. He thenbegan swinging it around. Staff got it away from him. He then started hitting himself in the head with his binder. Staff triedto get the binder from him and he then started hitting staff as well as kicking staff in the chest.Your Actions:I placed in a PRT hold with the help of another staff member. was held for approx. 5 minutes then was gradually
963,SUL_RI_01_Part884,BEHAVIORAL INCIDENT REPORT,Program:Sp Ed WSS Date of Incident: 5/22/2017,Sp Ed WSS Date of Incident: 5/22/2017,Type of Hold:Standing Hold2 Person3 PersonDuration of Hold:Click here to enter text. hr r(s) 5 min(s),Click here to enter text. hr r(s) 5 min(s),had the teacher's pointer for the smart board. He was asked several times to put the pointer down and refused. He thenbegan swinging it around. Staff got it away from him. : then started hitting himself in the head with his binder. Stafftried to get the binder from him and he then started hitting staff as well as kicking staff in the chest.Your Actions:Click here to enter text.
964,SUL_RI_01_Part885,BEHAVIORAL INCIDENT REPORT,Program:WSS Sp Ed Date of Incident: 5/16/2017,WSS Sp Ed Date of Incident: 5/16/2017,Type of Hold:Standing Hold2 Person3 PersonDuration of Hold:Click here to enter text.,Click here to enter text.,"ran out classroom, to the cafeteria. He was hiding then ran out when he seen staff. He was stopped by another staffmember.was then taken to the Alternative Learning Center. He then became very aggressive hitting and kicking staff.Your Actions:I placed in a sitting hold, he then started kicking the wall and head bunting my chest. I then placed in a PRT with the"
965,SUL_RI_01_Part886,BEHAVIORAL INCIDENT REPORT,Program: WSS- Special Education Date of Incident: 05/17/2017Day of Week: Mon.,Program: WSS- Special Education Date of Incident: 05/17/2017,Type of hold: Small ChildStanding Hold:2 Person:3 Person:Duration of hold:hr(s). 8min(s).,hr(s). 8min(s).,"Student did not want the lunch Requested cereal. She wanted the milk to pour. 1:1 held milkand she was aware that 1:1 will pour the milk. Squeezed cereal when opening. 1:1 poured smallamount of milk. Student threw cereal and pushed over her desk. She then stated ""I'm leaving""and walked to the door. 1:1 was at the door. Student hit 1:1 repeatedly.Your actions:"
966,SUL_RI_01_Part887,BEHAVIORAL INCIDENT REPORT,Program:WSS-SPARC Date of Incident:05/30/17Day of Week: Mon.,Program:WSS-SPARC Date of Incident:05/30/17,Type of hold: Small ChildStanding Hold:2 Person:3 Person:Duration of hold:hr(s). 15min(s).,hr(s). 15min(s).,had a pretty good day but was upset about his point sheet at recess time. He became veryangry and aggressive towards staff and he was escorted to the time out area.began to kickthe walls and would not stay in his area. He then climbed on the counter and threw items off thecounter. He was again put back into the time out area.
967,SUL_RI_01_Part888,BEHAVIORAL INCIDENT REPORT,Program: SPARC Date of Incident: 5/26/16Day of Week: Mon.,Program: SPARC Date of Incident: 5/26/16,Type of hold: Small ChildStanding Hold:2 Person:3 Person:Duration of hold:hr(s). 3min(s).,hr(s). 3min(s).,"did not want to participate in any class work so he moved around the classroomdisrupting other students. When he was asked to get his work done, he was told the choices wereto do work or sit in the break area. He refused to do either and went out of the room in thecubbies. Then he tried to run away from staff. He was then helped to the break area. Hethreatened to punch staff in the face and then began to kick staff in the legs. He was placed in a"
968,SUL_RI_01_Part889,BEHAVIORAL INCIDENT REPORT,Program:WSS - Special Ed Date of Incident: 5/30/2017,WSS - Special Ed Date of Incident: 5/30/2017,"Type of Hold:Duration of Hold:Click here to enter text. hr(s) 9, 4 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staff","Click here to enter text. hr(s) 9, 4 min(s)","10:27am-: Student was brought down to ALC due to behaviors in the classroom. While in ALC, student began banging hishead on the wall. Staff used verbal and physical prompts. These were unsuccessful. Courtney Lyons-King placed student inin a seated PRT and Jillian Jonas assisted with the legs. The legs were released several times butbanged his head onhis knee several times. This hold lasted approximately 9 minutes. When released, student immediately stood up and began"
969,SUL_RI_01_Part89,BEHAVIORAL INCIDENT REPORT,Program:WSS- Special Ed Date of Incident: 12/20/2016,WSS- Special Ed Date of Incident: 12/20/2016,Type of Hold:Standing Hold2 Person3 PersonDuration of Hold:Click here to enter text.,Click here to enter text.,"transitioned form the classroom to the cafeteria. Once online for the cafeteria, student started to run from thecafeteria to the gym. Student was redirected back to the line, however he continued to run. He was redirectedtositin"
970,SUL_RI_01_Part890,BEHAVIORAL INCIDENT REPORT,Program:WSS- Special ED Date of Incident: 5/19/2017,WSS- Special ED Date of Incident: 5/19/2017,Type of Hold:Standing Hold2 Person3 PersonDuration of Hold:Click here to enter text. hr(s) 10 min(s),Click here to enter text. hr(s) 10 min(s),became upset and threw his schedule in the garbage. Staff within the classroom attempted to use verbal calming techniques.Another student took the schedule out of the garbage. - began punching the other studnet with both hands and kicking the otherstudent as well. J. Lair placed student in a standing PRT for approximately 5 minutes. C. Lyons-King took over for another 5 minutes. Thehold was let go once student was calm. Nurse and Administrator were called. Administrator was not in the building. Nurse was in ascreening. Offender A required a lot of required to transition to PE as he had intermittent physical aggression towards staff during the
971,SUL_RI_01_Part891,BEHAVIORAL INCIDENT REPORT,Program:Special Ed Date of Incident: 5/19/2017,Special Ed Date of Incident: 5/19/2017,Type of Hold:Standing Hold2 Person3 PersonDuration of Hold: Click here to enter text. hr(s) 4 min(s)Rationale for Physical Intervention Used:,Duration of Hold: Click here to enter text. hr(s) 4 min(s),"wanted a book during morning meeting staff told him ""no"" He began to engage in continuous physical aggression(hitting, kicking, pushing the divider). Staff attempted to redirect him to his seat. His aggression continued. Staff usedhandle with care to due to unsafe behaviors. C. Lyons-King placed student in a standing PRT for approximately 4 minutes.Student calmed and walked to ALC. Student was calm in ALC and was able to successfully transition back to class.Your Actions:"
972,SUL_RI_01_Part892,BEHAVIORAL INCIDENT REPORT,Program: WSS- Special Education Date of Incident: :05/22/2017Day of Week: Mon.,Program: WSS- Special Education Date of Incident: :05/22/2017,Type of hold: Small ChildStanding Hold:2 Person:3 Person:Duration of hold:hr(s). 4min(s).,hr(s). 4min(s).,Student did not like the choices for breakfast (cereal). The Behavior Specialist attempted todeescalate him. He wanted her to him alternative food. She did not provide him with otherchoices. He placed his hand around her neck. She stepped back several feet.thenbegan to scream and growl. He than charged at the table to other students. Courtney Lyons-
973,SUL_RI_01_Part893,BEHAVIORAL INCIDENT REPORT,Program: WSS-SpecialEd Date of Incident: 5/23/2017Day of the Week:,Program: WSS-SpecialEd Date of Incident: 5/23/2017,Type of Hold:Duration of Hold: Click here to enter text. hr(s) 3 min(s)Rationale for Physical Intervention Used:Danger of physical injury to selfDanger of physical injury to staffDanger of physical injury to others,Duration of Hold: Click here to enter text. hr(s) 3 min(s),"1:35pmwas in ALC. He started pointing across the room and screaming ""You are a psychotic alcoholic bitch"" and slapping himself in the face.Staffusedverbal"
974,SUL_RI_01_Part894,BEHAVIORAL INCIDENT REPORT,Program:WSS -Special Ed Date of Incident: 5/23/2017,WSS -Special Ed Date of Incident: 5/23/2017,"Type of Hold:Duration of Hold: Click here to enter text. hr(s) 1,3 min(s)Rationale for Physical Intervention Used:Danger of physical injury to selfDanger of physical injury to staffDanger of physical injury to others","Duration of Hold: Click here to enter text. hr(s) 1,3 min(s)","8:05am-Studenthad difficulty getting off the bus. He flopped on the ground when coming off the bus. Staff provided the student with space.Hestood up, he walked over to the garden, he began banging the benches and flipping the barrel. When staff walked over to redirect him to"
975,SUL_RI_01_Part895,BEHAVIORAL INCIDENT REPORT,Program:Sp Ed WSS Date of Incident: 5/22/2017,Sp Ed WSS Date of Incident: 5/22/2017,Type of Hold:Duration of Hold: Click here to enter text. hr(s) 3 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staffDanger of physical injury to others,Duration of Hold: Click here to enter text. hr(s) 3 min(s),"ran from the classroom. When in hall way he sat on the floor, staff asked him to go to Alternative Learning Center orback to class.fused and started hitting on staff. When staff walked out of reach,tarted banging head on wall.When staff stepped between the wall and ; head he then started hitting and trying to bite staff in private area."
976,SUL_RI_01_Part896,BEHAVIORAL INCIDENT REPORT:,Program:WSS- Special Ed Date of Incident: 5/17/2017,WSS- Special Ed Date of Incident: 5/17/2017,Type of Hold:Duration of Hold:Click here to enter text. hr(s) 9 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staff,Click here to enter text. hr(s) 9 min(s),cameback from Physical Education Class in a very agitated state. He was angry that his team had lost a game. He sat at his desk afewminuteswith
977,SUL_RI_01_Part897,,Program:WSS- Special Ed Date of Incident: 5/30/2017,WSS- Special Ed Date of Incident: 5/30/2017,Type of Hold:Duration of Hold: Click here to enter text. hr(s) 6 min(s)Rationale for Physical Intervention Used:Danger of physical injury to selfDanger of physical injury to staffDanger of physical injury to others,Duration of Hold: Click here to enter text. hr(s) 6 min(s),"12:35pm-Student continuously was pushing, kicking and grabbing staff. Staff used verbal calming techniques. These wereunsuccessful. Physical aggression continued with higher intensity. Courtney Lyons-King placed student in a standing PRTfor approximately 1 minute with progressed to a secondary PRT which lasted for another 5 minutes. Student required a lotof verbal redirection to get back on task and was able to successfully transition back into the classroom."
978,SUL_RI_01_Part898,BEHAVIORAL INCIDENT REPORT,Program:WSS- Special Ed Date of Incident: 5/25/2017,WSS- Special Ed Date of Incident: 5/25/2017,"Type of Hold:Duration of Hold:Click here to enter text.r(s) 5,3,7,7,3,5,3 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:",Click here to enter text.,I refused computer assignment and ran out of room and eloped out of the building. Staff immediately physically redirected back intobuilding.thenraninto
979,SUL_RI_01_Part899,BEHAVIORAL INCIDENT REPORT,Program:Special Education Date of Incident: 5/25/2017,Special Education Date of Incident: 5/25/2017,Type of Hold:Duration of Hold:Click here to enter text.hr(s) 7 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:,Click here to enter text.,"12:21-12:25 .was running out of control through the cafetería and into the gymnasium. A staff member announced,""Please stop him"", so as he ran past me I used a PRT to stop him. I escorted him into the hallway and he immediately fell tohisknees"
980,SUL_RI_01_Part9,BEHAVIORAL INCIDENT REPORT,Program:8:1 + 3,2/8/2016,Type of Hold:Duration of Hold: Small chair hold hr(s) 5 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staffDanger of physical injury to others,Duration of Hold: Small chair hold hr(s) 5 min(s),"While at the computer for free choice, the computer volume stopped working andbecame upset. He began runningaround the classroom and climbed on the table. Thereafter, he began crawling on the floor. Once in a smallchairhold,"
981,SUL_RI_01_Part90,BEHAVIORAL INCIDENT REPORT,Program:WSS- Special Ed Date of Incident: 12/21/2016,WSS- Special Ed Date of Incident: 12/21/2016,Type of Hold:Duration of Hold: Click here to enter text. hr(s) 5 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staffDanger of physical injury to others,Duration of Hold: Click here to enter text. hr(s) 5 min(s),Studentreportedthathedid
982,SUL_RI_01_Part900,BEHAVIORAL INCIDENT REPORT,Program:WSS-Special Ed Date of Incident: 9/13/2017,WSS-Special Ed Date of Incident: 9/13/2017,Type of Hold:Standing Hold2 Person3 PersonDuration of Hold: Click here to enter text. hr rs) 8 min(s)Rationale for Physical Intervention Used:,Duration of Hold: Click here to enter text. hr rs) 8 min(s),"wanted to go with the Behavior Specialist for ""Speech"" She was told several times no. She was redirected to her Ipad and the Beadbag.Sheflippedher desk twice and attempted to flip the book case. Handle with Care was used. Courtney Lyons-King and Teri Knoght"
983,SUL_RI_01_Part901,BEHAVIORAL INCIDENT REPORT,Program:WSS- Special Ed Date of Incident: 9/25/2017,WSS- Special Ed Date of Incident: 9/25/2017,Type of Hold:Duration of Hold: Click here to enter text. hr(s) 6 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staffDanger of physical injury to others,Duration of Hold: Click here to enter text. hr(s) 6 min(s),"Transition from VB-MAPP assessment to class. Spit in aide face and physical aggression (hitting and kicking) due todemand. Redirection was used and unsuccessful. Space was provided. Physical aggression continued. Handle with carewas used. Courtney Lyons-King used small child hold (6 minutes). When calm, student completed work.Your Actions:See above. Nurse and administrator were present. Behavior Specialist contacted parent (CLK)."
984,SUL_RI_01_Part902,BEHAVIORAL INCIDENT REPORT,Program:Stars Date of Incident: 9/27/2017,Stars Date of Incident: 9/27/2017,Type of Hold:Duration of Hold: Click here to enter text. hr(s) 5 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staffDanger of physical injury to others,Duration of Hold: Click here to enter text. hr(s) 5 min(s),Math Group startedrefused to sit he hit and kicked staff and would not sit. was trying to climb on chair weremoved chair.continued to hitting.wasgiven a few choice of activity before starting his work. He refused them
985,SUL_RI_01_Part903,BEHAVIORAL INCIDENT REPORT,Program:Stars Date of Incident: 9/28/2017,Stars Date of Incident: 9/28/2017,Type of Hold:Standing Hold2 Person3 PersonDuration of Hold:Click here to enter text.,Click here to enter text.,"Slid out of chair, threw a box across the room, lying on the floor screaming, kicking ,hitting and pushing.Your Actions:Removed from room, did small child hold.What did you tell the child about the behaviorWhat did you do to help the child meet the behavior"
986,SUL_RI_01_Part904,BEHAVIORAL INCIDENT REPORT,Program:Special Ed Date of Incident: 9/27/2017,Special Ed Date of Incident: 9/27/2017,Type of Hold:Duration of Hold: Click here to enter text. nr(s) 16 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staffDanger of physical injury to others,Duration of Hold: Click here to enter text. nr(s) 16 min(s),"I had a hard time transitioning from Language Arts to getting cleaned up for lunch. He threw himself on the floor andproceeded to kick, scream, hit and spit.Your Actions:needed to be put in a sitting small child hold in order to keep himself, peers, and staff safe.What did you tell the child about the behavior"
