,Table: Table_1,id
"('1/19/19 ', nan, '916 16 ', '924 ', '8 ', '1 0 ')",,SCH_SI_01_Page_015
"('1/1/19 ', nan, '922 ', '948 ', '19 ', '1 0 ')",,SCH_SI_01_Page_015
"('Date ', 'Staff ', 'Time IN ', 'Time OUT ', 'Total Time ', 'Please Check to Confirm: Room was used for De-escalation', ' with the door closed. (Break Room Use for relaxation / with door open will be recorded separately', ' per student plans). ')",,SCH_SI_01_Page_067
"('6/12 ', nan, '9:08 ', '07:14 ', '6min ', nan, nan, nan)",,SCH_SI_01_Page_067
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_067
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_067
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_067
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_067
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_067
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_067
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_067
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_067
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_067
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_067
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_067
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_067
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_067
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_067
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_067
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_067
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_067
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_067
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_067
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_067
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_067
"('Date ', 'Student Name ', 'Time entered room ', 'Time exited room ', 'Total length of time* ', 'Supervised by: ', '(T)eacher (S)tudent directed ', 'Complia nce with BIP ', 'Imminent risk of harm to (S)elf (0) thers ', 'Antecedent (S) Jelf-regulation (A) cademic frustration (P) eer Issues (G) juided break ')",,SCH_SI_01_Page_189
"('0/11 ', nan, '1225 ', '1270 ', '15 ', nan, 'T ', 'X V ', '0 ', 'S ')",,SCH_SI_01_Page_189
"('011 ', nan, '120 ', '125 ', '5 ', nan, 'S ', 'X ', 'S ', 'S ')",,SCH_SI_01_Page_189
"('Plii ', nan, '135 ', '140 ', '15 ', nan, 'T ', 'X ', 'S ', 'S ')",,SCH_SI_01_Page_189
"('10/11 ', nan, '140 ', '50 ', '15 ', nan, 'T ', 'X ', 'S ', 'S ')",,SCH_SI_01_Page_189
"('9112 ', nan, '805 ', '825 ', 'P5 ', nan, 'T ', 'X ', '0 ', 'S ')",,SCH_SI_01_Page_189
"('10/12 ', nan, '825 ', '840 ', '15 ', nan, 'T ', 'X ', 'O ', '5 ')",,SCH_SI_01_Page_189
"('10/2 ', nan, '840 ', '855 ', '15 ', nan, 'T ', 'X ', '6 ', '5 ')",,SCH_SI_01_Page_189
"('912 ', nan, '1040 ', '1055 ', '15 ', nan, 'T ', 'X ', '0 ', 'S ')",,SCH_SI_01_Page_189
"('10/15 ', nan, '845 ', '900 ', '15 ', nan, 'T ', 'X ', '0 ', 'S ')",,SCH_SI_01_Page_189
"('10/15 ', nan, '900 ', '915 ', '15 ', nan, 'T ', 'X ', '0 ', 'S ')",,SCH_SI_01_Page_189
"('10/15 ', nan, '950 ', '10 /05 ', 'IS ', nan, nan, 'X ', '6 ', '5 ')",,SCH_SI_01_Page_189
"('10/15 ', nan, ""10'05 "", '10:20 ', 'IS ', nan, nan, 'X ', 'O ', 'S ')",,SCH_SI_01_Page_189
"('10/15 ', nan, '10 20 ', '035 ', '15 ', nan, nan, 'X ', '0 ', '5 ')",,SCH_SI_01_Page_189
"('10/15 ', nan, '1035 ', '11050 ', '15 ', nan, nan, 'X ', '0 ', '5 ')",,SCH_SI_01_Page_189
"('b/15 ', nan, '1055 ', '1100 ', '10 ', nan, 'T ', 'X ', '0 ', '5 ')",,SCH_SI_01_Page_189
"('10/15 ', nan, '100 ', '115 ', '15 ', nan, 'T ', 'X ', 'O ', 'S ')",,SCH_SI_01_Page_189
"(nan, nan, nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_189
"('Date ', 'Staff ', 'Time IN ', 'Time OUT ', 'Total Time ', 'Please Check to Confirm: Room was used for De-escalation', ' with the door closed. (Break Room Use for relaxation / with door apen will be recorded separately', ' per student plans). ')",,SCH_SI_02_Page_008
"('1/10 ', nan, '913 ', '920 ', '7minute ', nan, nan, nan)",,SCH_SI_02_Page_008
"('1/3 ', 'X ', '839 ', '10.5 ', '96 min ', nan, nan, nan)",,SCH_SI_02_Page_008
"('1/14 ', 'X ', '816 ', '8 18 ', '3 minute ', nan, nan, nan)",,SCH_SI_02_Page_008
"('1/22 ', 'X ', '1800 ', ""10'2 "", '12 Minuse ', nan, nan, nan)",,SCH_SI_02_Page_008
"('1/24 ', 'X ', '1043 ', '1048 ', '5 minuses ', 'X ', nan, nan)",,SCH_SI_02_Page_008
"('1/24 ', 'X ', '1048 ', '1052 ', '4 minus is ', nan, nan, nan)",,SCH_SI_02_Page_008
"('1/24 ', 'X ', '1052 ', '11°00 ', '8 minuts ', 'X ', nan, nan)",,SCH_SI_02_Page_008
"('1/24 ', 'X ', '852 ', 'que ', '8 minutes ', nan, nan, nan)",,SCH_SI_02_Page_008
"('1/24 ', 'X ', 'quo ', '948 ', '8 minutes ', 'X ', nan, nan)",,SCH_SI_02_Page_008
"('1/24 ', 'X ', '948 ', '10"" ', '23 minus ', nan, nan, nan)",,SCH_SI_02_Page_008
"('1/27 ', 'X ', '832 ', '8 33 ', '1 mas C. ', 'X ', nan, nan)",,SCH_SI_02_Page_008
"('127 ', 'X ', nan, '846 ', '12 Minute ', nan, nan, nan)",,SCH_SI_02_Page_008
"('1/27 ', 'X ', '8thl ', '8 31 ', '6 mark ', 'X ', nan, nan)",,SCH_SI_02_Page_008
"('1/27 ', 'X ', '851 ', 'ass ', '39 minult a ', nan, nan, nan)",,SCH_SI_02_Page_008
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_008
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_008
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_008
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_008
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_008
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_008
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_008
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_008
"('Date ', 'Student ', 'Staff ', 'Time In ', 'Time out ', 'Total time ', 'Door open/closed ')",,SCH_SI_01_Page_176
"('2 6-19 ', nan, nan, '8:35 ', '8855 ', '20 mins ', 'closed/Thenopen ')",,SCH_SI_01_Page_176
"('3/13/19 ', nan, nan, '12:25 ', '12:35 ', '10mins ', 'Closed /open ')",,SCH_SI_01_Page_176
"('3/20/19 ', nan, nan, '8:13 ', '8:30 ', '17 mins ', 'clused ')",,SCH_SI_01_Page_176
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_176
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_176
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_176
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_176
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_176
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_176
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_176
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_176
"('/ ', nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_176
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_176
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_176
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_176
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_176
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_176
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_176
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_176
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_176
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_176
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_176
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_176
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_176
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_176
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_176
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_176
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_176
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_176
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_176
"('Date ', 'Staff ', 'Time IN ', 'Time OUT ', 'Total Time ', 'Purpose De-escalation = 1 (needs adult Interaction) Relaxation = 0 (no adult Interaction needed) ')",,SCH_SI_02_Page_126
"('10-28-20 ', nan, '9:05 ', '9:20 ', '15 ', '1 ')",,SCH_SI_02_Page_126
"('10-28-20 ', nan, '9:20 ', '9:30 ', '10 ', 'I ')",,SCH_SI_02_Page_126
"('10-2820 ', nan, '9:37 ', '9:47 ', '10 ', 'I ')",,SCH_SI_02_Page_126
"('10-28-20 ', nan, '9:52 ', '9:54 ', '2 ', '0 ')",,SCH_SI_02_Page_126
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_126
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_126
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_126
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_126
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_126
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_126
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_126
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_126
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_126
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_126
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_126
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_126
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_126
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_126
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_126
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_126
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_126
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_126
"('Date ', 'Staff ', 'Time IN ', 'Time OUT ', 'Total Time ', 'Purpose De-escalation = 1 (needs adult interaction) Relaxation = 0 (no adult interaction needed) ')",,SCH_SI_01_Page_200
"('6/4 ', nan, '1:20 ', '1.26 ', '6 ', 'I ')",,SCH_SI_01_Page_200
"('6/5 ', nan, '2.59 ', '1:09 ', '10 ', 'I Aggression ')",,SCH_SI_01_Page_200
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_200
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_200
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_200
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_200
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_200
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_200
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_200
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_200
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_200
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_200
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_200
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_200
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_200
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_200
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_200
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_200
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_200
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_200
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_200
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_200
"('Date ', 'Staff ', 'Time IN ', 'Time OUT ', 'Total Time ', 'Please Check to Confirm: Room was used for De-escalation', ' with the door closed. (Break Room Use for relaxation / with door open will be recorded separately', ' per student plans). ')",,SCH_SI_01_Page_104
"('9.24 ', nan, '10:05 ', '10:10 ', '5m ', 'Doar closed ', nan, nan)",,SCH_SI_01_Page_104
"('9.28 ', nan, '9:30 ', '9:45 ', '15 ', 'Deer closed ', nan, nan)",,SCH_SI_01_Page_104
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_104
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_104
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_104
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_104
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_104
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_104
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_104
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_104
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_104
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_104
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_104
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_104
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_104
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_104
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_104
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_104
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_104
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_104
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_104
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_104
"('Date ', 'Staff ', 'Time IN ', 'Time OUT ', 'Total Time ', 'Purpose De-escalation = 1 (needs adult interaction) Relaxation = 0 (no adult interaction needed) ')",,SCH_SI_02_Page_085
"('9-13-19 ', nan, '11:45 ', '12:00 ', '15 ', 'I ')",,SCH_SI_02_Page_085
"('9-13-19 ', nan, '12:00 ', '12:15 ', '15 ', 'I ')",,SCH_SI_02_Page_085
"('9-13-19 ', nan, '12:15 ', '12:30 ', '15 ', 'I ')",,SCH_SI_02_Page_085
"('9-13-19 ', nan, '12:30 ', '12:40 ', '10 ', 'I ')",,SCH_SI_02_Page_085
"('9-13-19 ', nan, '1:00 ', '1:15 ', '15 ', '/ ')",,SCH_SI_02_Page_085
"('9-13-19 ', nan, '1:15 ', '1:30 ', '15 ', '\\ ')",,SCH_SI_02_Page_085
"('9-13-19 ', nan, '1:30 ', '1:37 ', '7 ', '\\ ')",,SCH_SI_02_Page_085
"('9-16-19 ', nan, '12:05 ', '12 :20 ', '15 ', '\\ ')",,SCH_SI_02_Page_085
"('9-16-19 ', nan, '12 : 20 ', '12:35 ', '15 ', '\\ ')",,SCH_SI_02_Page_085
"(""'--99 "", nan, '1:30 ', '1:45 ', '15 ', '/ ')",,SCH_SI_02_Page_085
"('9-16-19 ', nan, '1:45 ', '2:00 ', '15 ', '/ ')",,SCH_SI_02_Page_085
"('9-18-19 ', nan, '7:45 ', '8:00 ', '15 ', 'I ')",,SCH_SI_02_Page_085
"('9-18-19 ', nan, '8:00 ', '8:15 ', '15 ', 'I ')",,SCH_SI_02_Page_085
"('9-20-19 ', nan, '10:30 ', '10:45 ', '15 ', '1 ')",,SCH_SI_02_Page_085
"('9-20-19 ', nan, '10:45 ', '11:00 ', '15 ', 'I ')",,SCH_SI_02_Page_085
"('9-26-19 ', nan, '7:48 ', '7:59 ', 'Il min ', '1 ')",,SCH_SI_02_Page_085
"('9-26-19 ', nan, '9:25 ', '9:40 ', '15 min ', 'I ')",,SCH_SI_02_Page_085
"('9.26.19 ', nan, '9:40 ', '9:55 ', '15 min ', '/ ')",,SCH_SI_02_Page_085
"('9-26-19 ', nan, '9:55 ', '10:10 ', '15 min ', '1 ')",,SCH_SI_02_Page_085
"('9-26-19 ', nan, '10: 10 ', '10:25 ', '15 min ', '/ ')",,SCH_SI_02_Page_085
"('9-26-19 ', nan, '10:25 ', '10:40 ', '15 min ', '/ ')",,SCH_SI_02_Page_085
"('- 26-19 ', nan, '10:40 ', '10:55 ', '15 min ', '/ ')",,SCH_SI_02_Page_085
"('Date ', 'Staff ', 'Time IN ', 'Time OUT ', 'Total Time ', 'Purpose De-escalation = 1 (needs adult Interaction) Relaxation = 0 (no adult interaction needed) ')",,SCH_SI_01_Page_149
"('11/1 ', nan, '9:30 ', '9:45 ', '15 min ', '\\ ')",,SCH_SI_01_Page_149
"('1111 ', nan, '1256 ', 'I: 11 ', '15 min ', '\\ ')",,SCH_SI_01_Page_149
"('11/5 ', nan, '10:35 ', '10:45 ', '10 min ', '\\ ')",,SCH_SI_01_Page_149
"('11/5 ', nan, '11:20 ', '11:30 ', '10 min ', ') ')",,SCH_SI_01_Page_149
"('11/7 ', nan, '8:55 ', '9:10 ', '15 min ', '1 ')",,SCH_SI_01_Page_149
"('11 7 ', nan, '9:10 ', '9:25 ', 'IS min ', '\\ ')",,SCH_SI_01_Page_149
"('11/7 ', nan, '9:25 ', '9:30 ', '5 min ', '\\ ')",,SCH_SI_01_Page_149
"('11/7 ', nan, '9:45 ', '9:55 ', '10 min ', 'I ')",,SCH_SI_01_Page_149
"('11/7 ', nan, '12:50 ', '1:05 ', '15mm ', '/ ')",,SCH_SI_01_Page_149
"('11/7 ', nan, '1:45 ', '2:00 ', '15 min ', '\\ ')",,SCH_SI_01_Page_149
"('11/26 ', nan, '8:02 ', '8:55 ', '3min ', '\\ ')",,SCH_SI_01_Page_149
"('11/26/26 ', nan, '10:34 ', '10:40 ', 'lemin ', 'I ')",,SCH_SI_01_Page_149
"('11/27 ', nan, '10:15 ', ""10'30 "", '15 from ', '\\ ')",,SCH_SI_01_Page_149
"('11/29 ', nan, '10:00 ', '10:05 ', '5 min ', 'I ')",,SCH_SI_01_Page_149
"('11 /29 ', nan, '11:00 ', '11:05 ', '5 min ', '\\ ')",,SCH_SI_01_Page_149
"('11/30 ', nan, '10:45 ', '10:50 ', '5 min ', '\\ ')",,SCH_SI_01_Page_149
"('11/30 ', nan, '10:52 ', '11:00 ', '8 min ', 'I ')",,SCH_SI_01_Page_149
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_149
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_149
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_149
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_149
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_149
"('Date ', 'Staff ', 'Time IN ', 'Time OUT ', 'Total Time ', 'Purpose De-escalation = 1 (needs adult Interaction) Relaxation = 0 (no adult interaction needed) ')",,SCH_SI_02_Page_119
"('Tayles ', nan, '10:04 ', '10:19 ', '15 ', 'X / ')",,SCH_SI_02_Page_119
"('188/21 ', nan, '10:19 ', '10:25 ', '6 ', 'X / ')",,SCH_SI_02_Page_119
"('28/21 ', nan, '10:37 ', '10:51 ', '14 ', 'X / ')",,SCH_SI_02_Page_119
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_119
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_119
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_119
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_119
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_119
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_119
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_119
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_119
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_119
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_119
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_119
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_119
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_119
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_119
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_119
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_119
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_119
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_119
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_119
"('Date ', 'Staff ', 'Time IN ', 'Time OUT ', 'Total Time ', 'Please Check to Confirm: Room was used for De-escalation', ' with the door closed. (Break Room Use for relaxation / with door open will be recorded separately', ' per student plans). ')",,SCH_SI_01_Page_098
"('1911 ', nan, '1204 ', '10 10 ', '10"" is ', nan, nan, nan)",,SCH_SI_01_Page_098
"('10/1 ', 'C ', '1.05 ', '1610 ', '5 ', nan, nan, nan)",,SCH_SI_01_Page_098
"('10/3 ', nan, '9', '07 ', '9:10 ', '3 ', nan, nan)",,SCH_SI_01_Page_098
"('10/3 ', nan, '920 ', '944 ', '24"" ', 'after removal of nickle from mouth ', nan, nan)",,SCH_SI_01_Page_098
"('1015 ', nan, '10:40 ', '10:52 ', '12"" ', nan, nan, nan)",,SCH_SI_01_Page_098
"(nan, nan, '8:40 ', '8:55 ', '15"" ', nan, nan, nan)",,SCH_SI_01_Page_098
"('10/25 ', nan, '10:05 ', '10:20 ', '15 ', nan, nan, nan)",,SCH_SI_01_Page_098
"('/0125 ', nan, '11:30 ', '11:45 ', '15 ', nan, nan, nan)",,SCH_SI_01_Page_098
"('10/26 ', nan, '1:20 ', '1:40 ', 'HI 20 ', nan, nan, nan)",,SCH_SI_01_Page_098
"('10/12 ', nan, '1:45 ', '1:50 ', '5"" ', nan, nan, nan)",,SCH_SI_01_Page_098
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_098
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_098
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_098
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_098
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_098
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_098
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_098
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_098
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_098
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_098
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_098
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_098
"('Date ', 'Staff ', 'Time IN ', 'Time OUT ', 'Total Time ', 'Please Check to Confirm: Room was used for De-escalation', ' with the door closed. (Break Room Use for relaxation / with door open will be recorded separately', ' per student plans). ')",,SCH_SI_02_Page_035
"('9/9/19 ', nan, '11:03 ', '11:16 ', nan, nan, nan, nan)",,SCH_SI_02_Page_035
"('2/1/19 ', nan, '2:46 ', '3:01 ', '15 ', nan, nan, nan)",,SCH_SI_02_Page_035
"('9/10/19 ', nan, '8:47 ', '8:019 ', '2 ', nan, nan, nan)",,SCH_SI_02_Page_035
"('9/10/19 ', nan, '10.39 ', '10:43 ', '4 ', nan, nan, nan)",,SCH_SI_02_Page_035
"('9/10/19 ', nan, '11:15 ', '11:18 ', '3 ', nan, nan, nan)",,SCH_SI_02_Page_035
"('9/10/19 ', nan, '12:12 ', '12:16 ', '4 ', nan, nan, nan)",,SCH_SI_02_Page_035
"('9/12/19 ', nan, '935 ', '939 ', '4 ', nan, nan, nan)",,SCH_SI_02_Page_035
"('9/12/19 ', nan, '1603 ', '1005 ', '2 ', 'minutes ', nan, nan)",,SCH_SI_02_Page_035
"('9/13/19 ', nan, '1020 ', '1034 ', '14 min ', nan, nan, nan)",,SCH_SI_02_Page_035
"('9/13/19 ', nan, '1034 ', '1047 ', '13 minutes ', nan, nan, nan)",,SCH_SI_02_Page_035
"('9/16/19 ', nan, '10:46 ', '10:51 ', nan, nan, nan, nan)",,SCH_SI_02_Page_035
"(nan, nan, nan, '9:42 ', nan, nan, nan, nan)",,SCH_SI_02_Page_035
"('1/18/19 ', nan, '10:45 ', '105 ', '\\ ', nan, nan, nan)",,SCH_SI_02_Page_035
"('9/18/19 ', nan, '856 ', '858 ', '2 ', nan, nan, nan)",,SCH_SI_02_Page_035
"('9/18/19 ', nan, '900 ', '903 ', '3 ', 'X ', nan, nan)",,SCH_SI_02_Page_035
"('9/18/19 ', nan, '914 ', '917 ', '3 ', nan, nan, nan)",,SCH_SI_02_Page_035
"('9/18/19 ', nan, 'G25 ', '926 ', 'I ', 'X ', nan, nan)",,SCH_SI_02_Page_035
"('9/18/19 ', nan, 'G35 ', '943 ', '8 ', nan, nan, nan)",,SCH_SI_02_Page_035
"('9/20/19 9/18/19 ', nan, '1004 ', '10 16 ', '12 ', nan, nan, nan)",,SCH_SI_02_Page_035
"('9/20/19 9/18/14 ', nan, '1033 ', '1039 ', '6 ', 'X 1 ', nan, nan)",,SCH_SI_02_Page_035
"('9/25/19 ', nan, '833 ', '840 ', '7 ', 'X - ', nan, nan)",,SCH_SI_02_Page_035
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_035
